species	tetrahymena	bacteria_history	replicate	auc_log	gr	k_lin	OD_Min	OD_Max
HAMBI0097	yes	anc	G	14.228127760637877	0.09655744491139388	0.05384861419685939	0.107	0.16399999999999998
HAMBI0097	yes	anc	H	14.261700366190858	0.11565688535025964	0.06295634546039064	0.106	0.172
HAMBI0105	yes	anc	A	39.245316578413735	0.05684917003558411	0.097857297956783	0.107	0.208
HAMBI0105	yes	anc	B	41.4808343218057	0.0501852243826219	0.09909850171993026	0.104	0.206
HAMBI0105	yes	anc	C	38.12786392287952	0.0523582924921964	0.09977558478236606	0.108	0.213
HAMBI0105	yes	anc	D	43.7344234054419	0.06362939881779554	0.12196585156631724	0.107	0.234
HAMBI0105	yes	anc	E	55.25902652007695	0.08260011606599366	0.16951149602927135	0.107	0.27899999999999997
HAMBI0105	yes	anc	F	38.703573717637546	0.05273058759727165	0.0977013677318235	0.106	0.206
HAMBI0105	yes	anc	G	37.95296649977977	0.04803349463869812	0.09295593819665708	0.106	0.203
HAMBI0105	yes	anc	H	35.42832407287906	0.04893710039283062	0.08951570144059173	0.107	0.2
HAMBI0262	yes	anc	A	3.7920754548019215	0.01655478566083891	0.02841425488813444	0.104	0.13699999999999998
HAMBI0262	yes	anc	B	7.35953192640049	0.02625039743066325	0.0444925136404808	0.106	0.159
HAMBI0262	yes	anc	C	5.515830797923122	0.0214095818985677	0.03657169550012351	0.105	0.149
HAMBI0262	yes	anc	D	3.01302551129786	0.01615306565725855	0.02616440496199119	0.107	0.14
HAMBI0262	yes	anc	E	5.6015360505413225	0.02577782867687059	0.04340194861321178	0.105	0.16
HAMBI0262	yes	anc	F	5.642166762514076	0.02690484831372202	0.04278069519443166	0.106	0.161
HAMBI0262	yes	anc	G	7.382448752109894	0.02581351165880507	0.05654379256632147	0.105	0.168
HAMBI0262	yes	anc	H	6.707620913646424	0.02364591827716464	0.04310657597071898	0.104	0.159
HAMBI0403	yes	anc	A	43.01026531476151	0.13562287277673785	0.12249962732355316	0.106	0.233
HAMBI0403	yes	anc	B	27.36689253255615	0.13577493496284485	0.09736055960290985	0.105	0.207
HAMBI0403	yes	anc	C	22.821756769805106	0.12415835950867402	0.09343388241751818	0.11	0.213
HAMBI0403	yes	anc	D	23.29809802874023	0.11920511085828568	0.08416750112523287	0.105	0.198
HAMBI0403	yes	anc	E	22.35340453151625	0.12517658610295335	0.08300684039144038	0.107	0.191
HAMBI0403	yes	anc	F	26.26734343035941	0.12957639185932318	0.09884968791796545	0.107	0.208
HAMBI0403	yes	anc	G	27.172654006083658	0.12906339274662496	0.10324837543805578	0.107	0.212
HAMBI0403	yes	anc	H	22.93171360476997	0.1505214594097833	0.0888566193559344	0.109	0.206
HAMBI1279	yes	anc	A	44.5538191487533	0.08792811312057744	0.1006515121901507	0.107	0.309
HAMBI1279	yes	anc	B	32.9067603844248	0.06692664344385346	0.06653603877519507	0.107	0.228
HAMBI1279	yes	anc	C	34.215032092640286	0.05273745160474555	0.06301838318916823	0.105	0.27899999999999997
HAMBI1279	yes	anc	D	34.617714860231565	0.0844648139426396	0.06705964677364482	0.105	0.23
HAMBI1279	yes	anc	E	32.83636811848746	0.06794169053061075	0.06424149688035093	0.107	0.289
HAMBI1279	yes	anc	F	31.416225879843857	0.06863493763275769	0.07274673544374485	0.107	0.183
HAMBI1279	yes	anc	G	29.54226974165051	0.06367952433795959	0.06286711966295364	0.112	0.17800000000000002
HAMBI1279	yes	anc	H	38.57072321135675	0.08074330496589222	0.07329678262414001	0.106	0.18600000000000003
HAMBI1287	yes	anc	A	57.15601450885413	0.16350158243020338	0.30289977978992294	0.106	0.417
HAMBI1287	yes	anc	B	53.80986149706796	0.17929989248234132	0.3124620375141779	0.108	0.422
HAMBI1287	yes	anc	C	56.53414990639283	0.19359344878002893	0.3593972930080433	0.108	0.466
HAMBI1287	yes	anc	D	52.26582742399845	0.17621456475157807	0.3249847860071068	0.107	0.434
HAMBI1287	yes	anc	E	53.362731451472136	0.1779769423791938	0.3411168532360399	0.109	0.452
HAMBI1287	yes	anc	F	56.55104093305895	0.1955118048162383	0.35822777797797306	0.107	0.466
HAMBI1287	yes	anc	G	55.49023642702567	0.18129354462375696	0.3477270139030721	0.106	0.456
HAMBI1287	yes	anc	H	56.45357396531829	0.17967770932275212	0.3281013346381777	0.106	0.439
HAMBI1292	yes	anc	A	-0.06690621604009891	0.01222544154924527	0.00344678519580696	0.104	0.111
HAMBI1292	yes	anc	B	0.3902163022488645	0.01046460385939029	0.00410998578850277	0.103	0.113
HAMBI1292	yes	anc	C	1.8309724338910736	0.01095143170813583	0.00554135951297836	0.104	0.112
HAMBI1292	yes	anc	D	0.3941970569007792	0.00700795744642436	0.00272811159327893	0.104	0.112
HAMBI1292	yes	anc	E	2.1172341509761288	0.01312468845692147	0.00491234891895524	0.104	0.112
HAMBI1292	yes	anc	F	-1.865294716530167	0.0073694090344683	0.0025801172123423	0.104	0.113
HAMBI1292	yes	anc	G	0.35776628641478747	0.01217116101577531	0.00575381501387883	0.105	0.116
HAMBI1292	yes	anc	H	-1.3554502384739646	0.00954364216369597	0.00308707002123637	0.104	0.113
HAMBI1299	yes	anc	A	41.99985841957477	0.0757966972301744	0.14263689459481954	0.106	0.255
HAMBI1299	yes	anc	B	42.286242325672546	0.09254864451261632	0.1311562205357369	0.107	0.244
HAMBI1299	yes	anc	C	42.346103618358896	0.08735187937089206	0.17305782570761677	0.107	0.28800000000000003
HAMBI1299	yes	anc	D	44.004463141876805	0.13632247803541056	0.15809074992714126	0.105	0.308
HAMBI1299	yes	anc	E	57.60669119998777	0.09913519672280996	0.32762019942165416	0.108	0.454
HAMBI1299	yes	anc	F	47.31206462334443	0.19564523605115444	0.17147598188147714	0.107	0.308
HAMBI1299	yes	anc	G	43.70541139493173	0.07513930784789404	0.11549413538765586	0.106	0.244
HAMBI1299	yes	anc	H	43.21069359473447	0.08554810397802307	0.17243282904972285	0.108	0.29100000000000004
HAMBI1842	yes	anc	A	24.54838125289627	0.1355731963203613	0.224452287271286	0.105	0.33399999999999996
HAMBI1842	yes	anc	B	26.13251459039589	0.13593608223096265	0.22139779665163087	0.104	0.32899999999999996
HAMBI1842	yes	anc	C	26.214980206609184	0.13661313953676607	0.23362013892019048	0.104	0.33799999999999997
HAMBI1842	yes	anc	D	25.371094611537483	0.1375269215177616	0.2266192807465231	0.105	0.33399999999999996
HAMBI1842	yes	anc	E	25.79878037305757	0.13869665458146926	0.2220741393858356	0.104	0.33
HAMBI1842	yes	anc	F	25.63724917013477	0.1324644338668495	0.2148870589978647	0.104	0.322
HAMBI1842	yes	anc	G	26.775298590391483	0.14786478438587153	0.23050587364396247	0.104	0.337
HAMBI1842	yes	anc	H	31.927849895904735	0.1414025225339204	0.22847389991673303	0.105	0.33399999999999996
HAMBI1896	yes	anc	A	43.622957535800595	0.07494902873287283	0.362813103331939	0.106	0.473
HAMBI1896	yes	anc	B	13.871274990850305	0.02684623656860234	0.0460509812962635	0.106	0.16
HAMBI1896	yes	anc	C	16.24666585025872	0.02717285392024021	0.04900142371128616	0.107	0.16
HAMBI1896	yes	anc	D	14.093078257353264	0.02714809001317487	0.04885294697784319	0.107	0.163
HAMBI1896	yes	anc	E	17.423918526712338	0.01859947967771177	0.07550208807096355	0.106	0.203
HAMBI1896	yes	anc	F	16.79015865279248	0.03033806102434175	0.05664160574147482	0.105	0.16699999999999998
HAMBI1896	yes	anc	G	16.649249608937428	0.02107332083508437	0.07094012420346121	0.107	0.193
HAMBI1896	yes	anc	H	17.60802674299398	0.01374347385083961	0.06271597156606971	0.105	0.226
HAMBI1923	yes	anc	A	19.022085053611395	0.02541576003688569	0.04125195679726315	0.105	0.149
HAMBI1923	yes	anc	B	11.98135819405175	0.02963273835450368	0.03544316494023934	0.106	0.14800000000000002
HAMBI1923	yes	anc	C	16.919389879088392	0.03305505985442596	0.04444921656332903	0.107	0.172
HAMBI1923	yes	anc	D	14.07049165292857	0.03112321237122468	0.0391030965094442	0.105	0.163
HAMBI1923	yes	anc	E	13.286662602443622	0.03373546462491496	0.04045911285543674	0.109	0.156
HAMBI1923	yes	anc	F	12.644108411582518	0.03754915790329985	0.0413740857728575	0.105	0.165
HAMBI1923	yes	anc	G	12.994583991148891	0.03086673101952905	0.03705666455760062	0.104	0.166
HAMBI1923	yes	anc	H	14.153358645533906	0.0366067694429754	0.03936524736841423	0.105	0.172
HAMBI1972	yes	anc	A	27.03841118183798	0.25904342813761155	0.09786896407652844	0.099	0.199
HAMBI1972	yes	anc	B	40.808927599882665	0.2214452113969284	0.0881191453668735	0.097	0.188
HAMBI1972	yes	anc	C	39.44758304989977	0.1659636118388297	0.06848138929245741	0.099	0.16899999999999998
HAMBI1972	yes	anc	D	45.79003760504321	0.19019958803457299	0.0935207372253104	0.098	0.194
HAMBI1972	yes	anc	E	79.26924086110716	0.17148835277037627	0.2039552137440031	0.096	0.302
HAMBI1972	yes	anc	F	46.63006104935342	0.12247129723093712	0.10728164749583176	0.098	0.208
HAMBI1972	yes	anc	G	40.638634933866086	0.11398815156969704	0.08285863916904906	0.099	0.185
HAMBI1972	yes	anc	H	42.77521046189101	0.1982191638412288	0.0889696145298397	0.096	0.188
HAMBI1977	yes	anc	A	55.68374779138914	0.2922556537940073	0.4163138118748518	0.096	0.52
HAMBI1977	yes	anc	B	82.40028449564232	0.3025997876104291	0.40540310338555624	0.097	0.505
HAMBI1977	yes	anc	C	59.54417817364211	0.3576232158709686	0.3797754720877805	0.099	0.481
HAMBI1977	yes	anc	D	52.09217759287806	0.3848927425951289	0.3875869312609995	0.099	0.488
HAMBI1977	yes	anc	E	60.49117094856262	0.43150731713316137	0.3819081870395606	0.098	0.486
HAMBI1977	yes	anc	F	51.873585784630414	0.4619946691657481	0.38762149176809296	0.098	0.49
HAMBI1977	yes	anc	G	58.951137506284006	0.38624490863321326	0.38806355374863777	0.099	0.49
HAMBI1977	yes	anc	H	49.812810288703275	0.4077781810279794	0.37719802714272166	0.101	0.481
HAMBI1988	yes	anc	A	-2.43782759971805	0.00765496230408953	0.00253439599666192	0.094	0.103
HAMBI1988	yes	anc	B	-1.5235555603281128	0.00823931639201465	0.00208016488889617	0.095	0.102
HAMBI1988	yes	anc	C	-1.8853130463115668	0.0067540082345602	0.00214537159916811	0.095	0.105
HAMBI1988	yes	anc	D	-3.3634152064142215	0.00669177353769543	0.00490029216822918	0.09	0.104
HAMBI1988	yes	anc	E	-2.987038160205453	0.01087545780565722	0.00269609729114087	0.093	0.103
HAMBI1988	yes	anc	F	-1.134026861309548	0.00443977139374033	0.00230430310237886	0.094	0.105
HAMBI1988	yes	anc	G	3.635742336612223	0.00635965715877981	0.00586384066759004	0.1	0.109
HAMBI1988	yes	anc	H	3.763665591707116	0.1767883938570475	0.04911247653916374	0.099	0.153
HAMBI2159	yes	anc	A	33.64432419626973	0.04752969279027667	0.09465627246004156	0.097	0.193
HAMBI2159	yes	anc	B	37.67163044696792	0.02313070016373518	0.12236937562274824	0.098	0.223
HAMBI2159	yes	anc	C	39.000112335984376	0.03669888724662164	0.10135454862098614	0.098	0.201
HAMBI2159	yes	anc	D	26.040055593976263	0.02032365026380982	0.0682346091576267	0.098	0.16699999999999998
HAMBI2159	yes	anc	E	37.176457548524574	0.0263738723067314	0.09497227534793529	0.099	0.195
HAMBI2159	yes	anc	F	43.96590334278436	0.08002651572073682	0.1509454632191647	0.099	0.251
HAMBI2159	yes	anc	G	31.49591845977588	0.04037096075494455	0.09141685955941624	0.1	0.194
HAMBI2159	yes	anc	H	51.38909257802432	0.04766255171362504	0.1765439135913355	0.098	0.27699999999999997
HAMBI2160	yes	anc	A	31.32157660490162	0.02426790926990251	0.08443554160099155	0.099	0.185
HAMBI2160	yes	anc	B	14.402667101324742	0.01853661804384355	0.03014079213528123	0.103	0.135
HAMBI2160	yes	anc	C	18.676058930276355	0.05677606886726468	0.05344749897677325	0.104	0.168
HAMBI2160	yes	anc	D	15.65633226002127	0.05539759886632506	0.03517097085084604	0.103	0.141
HAMBI2160	yes	anc	E	27.144429310209773	0.05638578213208583	0.08710442327230321	0.099	0.18899999999999997
HAMBI2160	yes	anc	F	26.009968957336216	0.10330717998835597	0.0831359800159643	0.099	0.184
HAMBI2160	yes	anc	G	25.49577248333374	0.01566347288133692	0.07210932904466477	0.1	0.175
HAMBI2160	yes	anc	H	15.440719179404905	0.01155265101980513	0.02744675411900141	0.098	0.128
HAMBI2164	yes	anc	A	17.759184756415372	0.02897337376531216	0.09283644385925936	0.098	0.192
HAMBI2164	yes	anc	B	1.5486045291051351	0.00750217215104581	0.00473388455530154	0.096	0.106
HAMBI2164	yes	anc	C	13.66110300947824	0.01714672571806742	0.04748536874632872	0.1	0.149
HAMBI2164	yes	anc	D	10.417467254084563	0.01587136423614976	0.04337583153753126	0.098	0.14300000000000002
HAMBI2164	yes	anc	E	12.17576659714988	0.0165264652930365	0.04870532903715993	0.099	0.149
HAMBI2164	yes	anc	F	7.24457447976176	0.01893693607583151	0.04416358617131527	0.098	0.14800000000000002
HAMBI2164	yes	anc	G	9.783894406316495	0.02213733254894479	0.04124849747901008	0.101	0.14400000000000002
HAMBI2164	yes	anc	H	1.5704823821640066	0.00289099403975261	0.00299294889310408	0.098	0.104
HAMBI2494	yes	anc	A	40.353208276468315	0.03590376035108961	0.10451382169349818	0.1	0.206
HAMBI2494	yes	anc	B	41.55700478269204	0.07431949461775911	0.12525737904063253	0.099	0.227
HAMBI2494	yes	anc	C	48.21830378540819	0.05084812954482827	0.13505528914239134	0.099	0.237
HAMBI2494	yes	anc	D	43.05846935027759	0.06252061950148306	0.13075565366592848	0.1	0.233
HAMBI2494	yes	anc	E	39.30317464276214	0.03828945224285231	0.10485052054525586	0.101	0.21
HAMBI2494	yes	anc	F	41.14483530293593	0.02817497368469617	0.11176839632722334	0.101	0.214
HAMBI2494	yes	anc	G	40.145279076751805	0.07584906353231163	0.126092403883943	0.1	0.228
HAMBI2494	yes	anc	H	40.01069713172783	0.02962335384846611	0.09435107701943234	0.102	0.2
HAMBI2443	yes	anc	A	6.837208627491152	0.00900327274183192	0.00830801200301802	0.099	0.11
HAMBI2443	yes	anc	B	1.7724450498410451	0.01206330274714618	0.0077526283236976	0.099	0.109
HAMBI2443	yes	anc	C	4.359495677518836	0.01013680929369013	0.00813997579150707	0.099	0.109
HAMBI2443	yes	anc	D	-0.3413762949773226	0.03886792344192161	0.02553987118613933	0.092	0.125
HAMBI2443	yes	anc	E	-2.6382047149848113	0.0088163809785712	0.00239291520214779	0.093	0.106
HAMBI2443	yes	anc	F	-0.15698019194212268	0.015931098544657	0.00590499623317389	0.097	0.109
HAMBI2443	yes	anc	G	-1.144565601528826	0.01183769479769799	0.01018066674276567	0.1	0.115
HAMBI2443	yes	anc	H	1.7087622293279912	0.00424837784714566	0.00395019087026571	0.101	0.109
HAMBI2659	yes	anc	A	31.03258799113753	0.0589095203074591	0.05161107472950044	0.099	0.154
HAMBI2659	yes	anc	B	27.63023260741526	0.05085566567437926	0.04846057128181148	0.099	0.151
HAMBI2659	yes	anc	C	30.17015868277865	0.0432595706508448	0.05024703885930046	0.102	0.156
HAMBI2659	yes	anc	D	28.635012535737324	0.04865197278820281	0.04695158062022829	0.1	0.151
HAMBI2659	yes	anc	E	28.152933169509957	0.04747483632465552	0.04673828190683414	0.101	0.15
HAMBI2659	yes	anc	F	27.909681348612818	0.11339387200607975	0.04821243518470015	0.1	0.152
HAMBI2659	yes	anc	G	32.55362738129843	0.06820447416846194	0.05023374884958609	0.101	0.153
HAMBI2659	yes	anc	H	-0.1322931440141068	0.07525237832770004	0.0271338769022027	0.102	0.15
HAMBI2792	yes	anc	A	17.100423453518303	0.04057037370776723	0.04856263147788135	0.103	0.153
HAMBI2792	yes	anc	B	14.408042080992374	0.03727436378540488	0.0436981722550413	0.106	0.15
HAMBI2792	yes	anc	C	12.932370983653954	0.0366298385983474	0.03775982928721541	0.103	0.14300000000000002
HAMBI2792	yes	anc	D	17.317103641839914	0.03784239154105087	0.04867309845842069	0.106	0.156
HAMBI2792	yes	anc	E	17.335839391435286	0.03523313864854877	0.04413065633413862	0.1	0.146
HAMBI2792	yes	anc	F	9.46766578657158	0.03321440679506383	0.02737855822132784	0.108	0.142
HAMBI2792	yes	anc	G	15.096704985683054	0.03875068524518703	0.0457206359407888	0.101	0.14800000000000002
HAMBI2792	yes	anc	H	16.811932900155533	0.05149028100646222	0.06102551392609377	0.099	0.163
HAMBI3031	yes	anc	A	-1.4916670214696142	0.0083564397981876	0.00441539835990031	0.095	0.107
HAMBI3031	yes	anc	B	-0.19233794841709567	0.0100162434087966	0.00362436266197085	0.095	0.105
HAMBI3031	yes	anc	C	-1.0376209236720857	0.0043740994956696	0.00240840602826528	0.095	0.106
HAMBI3031	yes	anc	D	1.4831737943455996	0.01087473407066037	0.00514929170147336	0.098	0.108
HAMBI3031	yes	anc	E	-0.31665562591191976	0.00862237601981841	0.00495731649175261	0.094	0.106
HAMBI3031	yes	anc	F	-3.6671142876658114	0.00184368800784045	0.00109020298055675	0.092	0.104
HAMBI3031	yes	anc	G	-1.174068947105114	0.00863440712127627	0.00372128972372068	0.095	0.106
HAMBI3031	yes	anc	H	-4.517359994210871	0.00952807532080023	0.0015265266832443	0.094	0.104
HAMBI3237	yes	anc	A	-1.3414131100684112	0.01107567555060527	0.01498834368797942	0.093	0.117
HAMBI3237	yes	anc	B	-1.9577361251096896	0.00953305195164518	0.01400876229345177	0.095	0.118
HAMBI3237	yes	anc	C	-0.6894045964687503	0.00681469629213478	0.01232602828227695	0.096	0.118
HAMBI3237	yes	anc	D	0.9347432016811684	0.01068171806416759	0.01477351878129665	0.094	0.12
HAMBI3237	yes	anc	E	4.284569568823849	0.01708075243722894	0.03468694090691203	0.096	0.138
HAMBI3237	yes	anc	F	-3.9583604666635144	0.00621719164377666	0.00620661741932246	0.094	0.113
HAMBI3237	yes	anc	G	-2.14543736054663	0.00650581776282158	0.00810630757289331	0.095	0.113
HAMBI3237	yes	anc	H	1.1623526870906795	0.00944123998359855	0.01767373982599729	0.098	0.123
HAMBI0006	yes	evo	A	98.42296134761332	0.1968882221666987	0.2651480692108358	0.101	0.5479999999999999
HAMBI0006	yes	evo	B	83.98795318206972	0.1947159200605131	0.20787824408667915	0.104	0.468
HAMBI0006	yes	evo	C	76.95575734943834	0.16334042939914628	0.18703298672903573	0.104	0.404
HAMBI0006	yes	evo	D	69.4811266021336	0.17862282694490417	0.2036237176672157	0.103	0.354
HAMBI0006	yes	evo	E	80.62189002107084	0.1566785948722999	0.18298160789553863	0.104	0.442
HAMBI0006	yes	evo	F	74.82206641952985	0.17389936539989476	0.1773756963071898	0.101	0.403
HAMBI0006	yes	evo	G	77.5864830328129	0.17633767754482094	0.18185938455209616	0.101	0.401
HAMBI0006	yes	evo	H	82.07177290921588	0.1712484805326736	0.1833774846249449	0.101	0.43799999999999994
HAMBI0097	yes	evo	A	20.504166481455876	0.1481768809166422	0.07823793020472448	0.103	0.181
HAMBI0097	yes	evo	B	17.756573174860787	0.14259282815529967	0.07225781201272576	0.103	0.177
HAMBI0097	yes	evo	C	16.818648862103096	0.13308463131800505	0.07280665860619004	0.103	0.177
HAMBI0097	yes	evo	D	15.188626776110189	0.1323253956301076	0.07116866395417962	0.104	0.17600000000000002
HAMBI0097	yes	evo	E	16.059239396379528	0.1261586130306022	0.06637645034156141	0.102	0.17
HAMBI0097	yes	evo	F	16.675070245429858	0.11863310939689416	0.06276954983833533	0.101	0.166
HAMBI0097	yes	evo	G	17.21145231353065	0.11602499895027646	0.06656217356763633	0.101	0.16899999999999998
HAMBI0097	yes	evo	H	16.55673197028389	0.10664432996073196	0.06225223223638007	0.102	0.16699999999999998
HAMBI0105	yes	evo	A	42.541518587801015	0.05271553085889644	0.08591210536624988	0.102	0.192
HAMBI0105	yes	evo	B	39.62694278635222	0.05503565879073663	0.08027028435941284	0.102	0.188
HAMBI0105	yes	evo	C	38.46874967925713	0.05543996580637091	0.07580859571467174	0.103	0.182
HAMBI0105	yes	evo	D	48.86621860694683	0.07049952696165546	0.11224007028339043	0.104	0.218
HAMBI0105	yes	evo	E	55.26374944466914	0.07719315046259687	0.14842886247131437	0.103	0.253
HAMBI0105	yes	evo	F	40.22527522978867	0.05637666444844522	0.07669944309141383	0.101	0.181
HAMBI0105	yes	evo	G	39.15452851691955	0.06269339829707202	0.07982275915098108	0.105	0.18899999999999997
HAMBI0105	yes	evo	H	41.002027323752046	0.05348567049506623	0.08014527770067949	0.101	0.18600000000000003
HAMBI0262	yes	evo	A	11.030451525325445	0.01635238057351493	0.06159164967513472	0.101	0.187
HAMBI0262	yes	evo	B	11.01635957233253	0.01608051619439283	0.03329115301438243	0.1	0.149
HAMBI0262	yes	evo	C	13.30977745577991	0.02150341972110773	0.06682490644231046	0.103	0.17800000000000002
HAMBI0262	yes	evo	D	8.150577886912327	0.00966022195292696	0.03258454181593928	0.104	0.172
HAMBI0262	yes	evo	E	9.718689369341629	0.01437172495523039	0.04883434987659053	0.104	0.181
HAMBI0262	yes	evo	F	9.59848384146482	0.01162922082633904	0.04040294907917896	0.101	0.174
HAMBI0262	yes	evo	G	16.37804642596297	0.026200452505727	0.08818910638613829	0.103	0.203
HAMBI0262	yes	evo	H	10.169132078760564	0.013863874050988	0.05417386265839462	0.103	0.18600000000000003
HAMBI0403	yes	evo	A	79.1202456747748	0.14380305999818074	0.37353587257901055	0.103	0.479
HAMBI0403	yes	evo	B	71.821546905307045	0.13005227679361028	0.37028165466044305	0.102	0.482
HAMBI0403	yes	evo	C	66.94282912517531	0.1128509459619151	0.3496711391477588	0.102	0.482
HAMBI0403	yes	evo	D	68.66916959342956	0.1266732640198483	0.3722679028238128	0.101	0.486
HAMBI0403	yes	evo	E	62.29172739013046	0.10882047924219808	0.34058525829359915	0.1	0.468
HAMBI0403	yes	evo	F	66.93029802361941	0.1186271768315708	0.3526995088947661	0.101	0.473
HAMBI0403	yes	evo	G	59.916805834821936	0.17897316874746444	0.37239632132722944	0.103	0.481
HAMBI0403	yes	evo	H	86.6378367008292	0.18059439523278656	0.3710232072635975	0.103	0.483
HAMBI1279	yes	evo	A	50.53479875805027	0.2079630038973857	0.33146466564204924	0.1	0.506
HAMBI1279	yes	evo	B	35.390347713293615	0.19763006458656637	0.3174403673509554	0.102	0.424
HAMBI1279	yes	evo	C	40.03065675233687	0.19112073573789523	0.29070776382240476	0.102	0.407
HAMBI1279	yes	evo	D	43.21060349921327	0.19633801443851884	0.2862686923612343	0.1	0.401
HAMBI1279	yes	evo	E	41.080521330688065	0.20264642304265587	0.30491196618784033	0.101	0.412
HAMBI1279	yes	evo	F	41.25662982393843	0.187221476186933	0.2990345797434101	0.104	0.411
HAMBI1279	yes	evo	G	48.30901219358058	0.19400754316233915	0.2927387964803705	0.101	0.408
HAMBI1279	yes	evo	H	79.90281933049356	0.20594605646474853	0.30476424745883945	0.099	0.418
HAMBI1287	yes	evo	A	75.67928723776815	0.1941088715489807	0.2945546964448543	0.102	0.404
HAMBI1287	yes	evo	B	78.68395214290771	0.20269653099801757	0.29580639624716726	0.1	0.403
HAMBI1287	yes	evo	C	77.53041283469067	0.20789836138575335	0.30338108369485695	0.101	0.408
HAMBI1287	yes	evo	D	79.01306973252707	0.20957271035148065	0.2968113027056136	0.099	0.403
HAMBI1287	yes	evo	E	76.19543598633132	0.2021585532343463	0.29916727045660957	0.101	0.407
HAMBI1287	yes	evo	F	78.7676193175768	0.20805396292019343	0.29885358691438313	0.1	0.405
HAMBI1287	yes	evo	G	76.71974985042559	0.20470862565216016	0.3030444654476809	0.1	0.41
HAMBI1287	yes	evo	H	77.11070131933097	0.18995706583744387	0.29577270074104933	0.103	0.403
HAMBI1292	yes	evo	A	120.55999337349122	0.12398111729602496	0.7264896129330753	0.102	0.8340000000000001
HAMBI1292	yes	evo	B	120.928161400144	0.09880297691892842	0.7136770557100498	0.101	0.83
HAMBI1292	yes	evo	C	120.02881418392651	0.1443750384886534	0.6612988214795382	0.101	0.7659999999999999
HAMBI1292	yes	evo	D	123.80668208558792	0.11285792253424835	0.7560712062183023	0.102	0.922
HAMBI1292	yes	evo	E	126.14905100491742	0.12747985112344215	0.7837659653198064	0.103	0.941
HAMBI1292	yes	evo	F	126.38580930685671	0.14732616465918127	0.7845392955207593	0.102	0.901
HAMBI1292	yes	evo	G	120.73993065080543	0.10967255952659184	0.6954546361326301	0.103	0.805
HAMBI1292	yes	evo	H	118.45320230112964	0.10683720578317804	0.6808089343273416	0.102	0.79
HAMBI1299	yes	evo	A	67.91407745236256	0.2361414869646113	0.26057881426234936	0.102	0.37
HAMBI1299	yes	evo	B	67.7048709136273	0.24080322241290075	0.2675944526275805	0.103	0.377
HAMBI1299	yes	evo	C	71.35299371446256	0.22831114539703656	0.2654249100210705	0.1	0.374
HAMBI1299	yes	evo	D	68.06406971472649	0.24505553584012277	0.2549124985919402	0.102	0.366
HAMBI1299	yes	evo	E	70.24679043521081	0.23039359890990296	0.26847754184934064	0.101	0.377
HAMBI1299	yes	evo	F	71.1932307770061	0.22544081400815705	0.2712018583233737	0.1	0.379
HAMBI1299	yes	evo	G	64.22548309029075	0.22411768377513777	0.25983350767965196	0.103	0.368
HAMBI1299	yes	evo	H	66.42983294842155	0.2254042405357812	0.2478333790063564	0.104	0.358
HAMBI1842	yes	evo	A	122.16425733491202	0.13494149150555795	0.7743110728523344	0.101	0.91
HAMBI1842	yes	evo	B	113.63806153372802	0.14897746361484168	0.7045222936734676	0.102	0.8909999999999999
HAMBI1842	yes	evo	C	115.85801024598464	0.14714269245010925	0.7056964932067251	0.106	0.86
HAMBI1842	yes	evo	D	124.76015086000244	0.13622715934895663	0.7922759423987101	0.102	0.914
HAMBI1842	yes	evo	E	126.11344036644476	0.15318166895088098	0.8269791037778648	0.102	0.946
HAMBI1842	yes	evo	F	125.18070108221497	0.1216685773619642	0.8329621098585942	0.102	0.951
HAMBI1842	yes	evo	G	122.16091178392428	0.1008965008574815	0.834538495087764	0.101	0.963
HAMBI1842	yes	evo	H	113.08024511267053	0.12959378630267307	0.6658376437097479	0.103	0.8440000000000001
HAMBI1896	yes	evo	A	75.80936382642678	0.2293751942926612	0.35901613409524774	0.103	0.463
HAMBI1896	yes	evo	B	73.96289863331569	0.20664999389141445	0.34056956768632124	0.102	0.446
HAMBI1896	yes	evo	C	70.63207296850469	0.20863793914949905	0.3316092061995012	0.105	0.4429999999999999
HAMBI1896	yes	evo	D	66.94964397308725	0.1922906725137392	0.3064060533944997	0.104	0.416
HAMBI1896	yes	evo	E	71.48762791423341	0.2009453572121093	0.34883411029484745	0.106	0.459
HAMBI1896	yes	evo	F	71.43919886214715	0.20022984862373255	0.3393420683661158	0.104	0.447
HAMBI1896	yes	evo	G	77.08492878986854	0.2387160539248276	0.3748758869288829	0.104	0.481
HAMBI1896	yes	evo	H	72.56418448693452	0.195033783262692	0.3202246041796708	0.104	0.43
HAMBI1923	yes	evo	A	25.644116430681432	0.0346077886977373	0.04954608122250875	0.104	0.158
HAMBI1923	yes	evo	B	25.644148217766173	0.03034010260140957	0.04452907810641317	0.103	0.15
HAMBI1923	yes	evo	C	25.127114300498818	0.03971941552756569	0.04980873801088402	0.105	0.161
HAMBI1923	yes	evo	D	20.200175275288288	0.03095144673421884	0.04238081189664605	0.106	0.151
HAMBI1923	yes	evo	E	26.427432952501395	0.03523496558218841	0.04908241848930769	0.105	0.158
HAMBI1923	yes	evo	F	18.289425219438424	0.03767289610590575	0.04234515198727758	0.106	0.153
HAMBI1923	yes	evo	G	20.322416566851516	0.03628717361497643	0.05392785577748163	0.104	0.161
HAMBI1923	yes	evo	H	25.65588282280375	0.03802274083165456	0.04492461602557386	0.104	0.152
