plate	well	incubation_length_hours	cloneOD	clone_plus_ciliateOD	prey	predator	replicate	ciliate_detected	experiment_day			OD difference	Defence
plate8	E09	48	0.633	0.056	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.577	0.423
plate8	E10	48	0.713	0.058	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.655	0.345
plate8	E11	48	0.383	0.053	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.33	0.67
plate8	E12	48	0.485	0.347	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.138	0.862
plate8	F01	48	0.42	0.055	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.365	0.635
plate8	F02	48	0.566	0.233	Evolved Bacteria	Ancestral Ciliates	1	FALSE	60			0.333	0.667
plate8	F03	48	0.416	0.332	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.084	0.916
plate8	F04	48	0.341	0.221	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.12	0.88
plate8	F05	48	0.16	0.07	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.09	0.91
plate8	F06	48	0.436	0.147	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.289	0.711
plate8	F07	48	0.491	0.06	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.431	0.569
plate8	F08	48	0.317	0.054	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.263	0.737
plate8	F09	48	0.16	0.043	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.117	0.883
plate8	F10	48	0.661	0.041	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.62	0.38
plate8	F11	48	0.397	0.105	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.292	0.708
plate8	F12	48	0.455	0.099	Evolved Bacteria	Ancestral Ciliates	1	TRUE	60			0.356	0.644
plate8	G01	48	0.967	0.046	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.921	0.079
plate8	G02	48	0.402	0.046	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.356	0.644
plate8	G03	48	0.394	0.058	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.336	0.664
plate8	G04	48	0.098	0.07	Evolved Bacteria	Ancestral Ciliates	3	FALSE	60			0.028	0.972
plate8	G05	48	0.296	0.045	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.251	0.749
plate8	G06	48	0.548	0.042	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.506	0.494
plate8	G07	48	0.53	0.044	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.486	0.514
plate8	G08	48	0.461	0.044	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.417	0.583
plate8	G09	48	0.751	0.045	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.706	0.294
plate8	G10	48	1.05	0.344	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.706	0.294
plate8	G11	48	0.241	0.303	Evolved Bacteria	Ancestral Ciliates	3	FALSE	60			-0.062	1.062
plate8	G12	48	0.106	0.107	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			-0.001	1.001
plate8	H01	48	0.17	0.035	Evolved Bacteria	Ancestral Ciliates	3	FALSE	60			0.135	0.865
plate8	H02	48	0.496	0.043	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.453	0.547
plate8	H03	48	0.457	0.117	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.34	0.66
plate8	H04	48	0.383	0.061	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.322	0.678
plate8	H05	48	0.42	0.043	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.377	0.623
plate8	H06	48	0.524	0.158	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.366	0.634
plate8	H07	48	0.134	0.041	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.093	0.907
plate8	H08	48	0.494	0.161	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.333	0.667
plate8	H09	48	0.449	0.044	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.405	0.595
plate8	H10	48	0.468	0.245	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.223	0.777
plate8	H11	48	0.268	0.464	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			-0.196	1.196
plate8	H12	48	0.091	0.047	Evolved Bacteria	Ancestral Ciliates	3	TRUE	60			0.044	0.956
plate9	A01	48	0.794	0.061	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.733	0.267
plate9	A02	48	0.564	0.508	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.056	0.944
plate9	A03	48	0.654	0.143	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.511	0.489
plate9	A04	48	0.338	0.417	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.079	1.079
plate9	A05	48	0.523	0.165	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.358	0.642
plate9	A06	48	0.698	0.442	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			0.256	0.744
plate9	A07	48	0.373	0.42	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.047	1.047
plate9	A08	48	0.622	0.424	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.198	0.802
plate9	A09	48	0.6	0.38	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			0.22	0.78
plate9	A10	48	0.461	0.264	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			0.197	0.803
plate9	A11	48	0.932	0.369	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			0.563	0.437
plate9	A12	48	0.485	0.5	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.015	1.015
plate9	B01	48	0.725	0.052	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.673	0.327
plate9	B02	48	0.385	0.061	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.324	0.676
plate9	B03	48	0.49	0.065	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.425	0.575
plate9	B04	48	0.494	0.05	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.444	0.556
plate9	B05	48	0.285	0.385	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.1	1.1
plate9	B06	48	0.515	0.091	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.424	0.576
plate9	B07	48	0.475	0.252	Evolved Bacteria	Ancestral Ciliates	5	TRUE	60			0.223	0.777
plate9	B08	48	0.229	0.342	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.113	1.113
plate9	B09	48	0.322	0.268	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			0.054	0.946
plate9	B10	48	0.315	0.442	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.127	1.127
plate9	B11	48	0.245	0.276	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			-0.031	1.031
plate9	B12	48	0.381	0.27	Evolved Bacteria	Ancestral Ciliates	5	FALSE	60			0.111	0.889
plate9	E01	48	0.465	0.042	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.423	0.577
plate9	E02	48	0.487	0.464	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.023	0.977
plate9	E03	48	0.253	0.051	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.202	0.798
plate9	E04	48	0.073	0.044	Evolved Bacteria	Evolved Ciliates	3	FALSE	60			0.029	0.971
plate9	E05	48	0.347	0.149	Evolved Bacteria	Evolved Ciliates	3	FALSE	60			0.198	0.802
plate9	E06	48	0.455	0.045	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.41	0.59
plate9	E07	48	0.451	0.144	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.307	0.693
plate9	E08	48	0.424	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.381	0.619
plate9	E09	48	0.433	0.114	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.319	0.681
plate9	E10	48	0.432	0.045	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.387	0.613
plate9	E11	48	0.305	0.061	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.244	0.756
plate9	E12	48	0.598	0.046	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.552	0.448
plate9	F01	48	0.13	0.063	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.067	0.933
plate9	F02	48	0.617	0.503	Evolved Bacteria	Evolved Ciliates	3	FALSE	60			0.114	0.886
plate9	F03	48	0.321	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.278	0.722
plate9	F04	48	0.437	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.394	0.606
plate9	F05	48	0.217	0.088	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.129	0.871
plate9	F06	48	0.716	0.146	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.57	0.43
plate9	F07	48	0.397	0.264	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.133	0.867
plate9	F08	48	0.07	0.046	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.024	0.976
plate9	F09	48	0.483	0.106	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.377	0.623
plate9	F10	48	0.359	0.042	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.317	0.683
plate9	F11	48	0.242	0.053	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.189	0.811
plate9	F12	48	0.414	0.045	Evolved Bacteria	Evolved Ciliates	3	TRUE	60			0.369	0.631
plate9	G01	48	0.534	0.047	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.487	0.513
plate9	G02	48	0.267	0.197	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.07	0.93
plate9	G03	48	0.405	0.046	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.359	0.641
plate9	G04	48	0.403	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.362	0.638
plate9	G05	48	0.475	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.434	0.566
plate9	G06	48	0.429	0.046	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.383	0.617
plate9	G07	48	0.434	0.046	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.388	0.612
plate9	G08	48	0.41	0.063	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.347	0.653
plate9	G09	48	0.47	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.429	0.571
plate9	G10	48	0.416	0.05	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.366	0.634
plate9	G11	48	0.252	0.353	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			-0.101	1.101
plate9	G12	48	0.132	0.046	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.086	0.914
plate9	H01	48	0.795	0.048	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.747	0.253
plate9	H02	48	0.749	0.048	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.701	0.299
plate9	H03	48	0.652	0.045	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.607	0.393
plate9	H04	48	0.522	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.481	0.519
plate9	H05	48	0.558	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.517	0.483
plate9	H06	48	0.513	0.042	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.471	0.529
plate9	H07	48	0.611	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.568	0.432
plate9	H08	48	0.432	0.047	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.385	0.615
plate9	H09	48	0.549	0.054	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.495	0.505
plate9	H10	48	0.512	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.471	0.529
plate9	H11	48	0.417	0.077	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.34	0.66
plate9	H12	48	0.604	0.054	Evolved Bacteria	Evolved Ciliates	5	TRUE	60			0.55	0.45
plate10	A01	96	0.252	0.386	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			-0.134	1.134
plate10	A02	96	0.472	0.054	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.418	0.582
plate10	A03	96	0.466	0.419	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.047	0.953
plate10	A04	96	0.235	0.195	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.04	0.96
plate10	A05	96	0.381	0.059	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.322	0.678
plate10	A06	96	0.232	0.186	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.046	0.954
plate10	A07	96	0.239	0.292	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			-0.053	1.053
plate10	A08	96	0.443	0.201	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.242	0.758
plate10	A09	96	0.509	0.204	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.305	0.695
plate10	A10	96	0.237	0.203	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.034	0.966
plate10	A11	96	0.233	0.095	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.138	0.862
plate10	A12	96	0.165	0.233	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			-0.068	1.068
plate10	B01	96	0.234	0.062	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.172	0.828
plate10	B02	96	0.38	0.186	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.194	0.806
plate10	B03	96	0.311	0.044	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.267	0.733
plate10	B04	96	0.175	0.05	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.125	0.875
plate10	B05	96	0.34	0.162	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.178	0.822
plate10	B06	96	0.436	0.048	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.388	0.612
plate10	B07	96	0.459	0.049	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.41	0.59
plate10	B08	96	0.402	0.048	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.354	0.646
plate10	B09	96	0.505	0.174	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.331	0.669
plate10	B10	96	0.421	0.044	Ancestral Bacteria	Evolved Ciliates	1	TRUE	8			0.377	0.623
plate10	B11	96	0.368	0.098	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.27	0.73
plate10	B12	96	0.333	0.287	Ancestral Bacteria	Evolved Ciliates	1	FALSE	8			0.046	0.954
plate10	C01	96	0.531	0.062	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.469	0.531
plate10	C02	96	0.117	0.052	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.065	0.935
plate10	C03	96	0.396	0.046	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.35	0.65
plate10	C04	96	0.293	0.34	Ancestral Bacteria	Evolved Ciliates	5	FALSE	8			-0.047	1.047
plate10	C05	96	0.446	0.055	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.391	0.609
plate10	C06	96	0.376	0.048	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.328	0.672
plate10	C07	96	0.35	0.058	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.292	0.708
plate10	C08	96	0.385	0.046	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.339	0.661
plate10	C09	96	0.463	0.046	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.417	0.583
plate10	C10	96	0.676	0.051	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.625	0.375
plate10	C11	96	0.237	0.044	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.193	0.807
plate10	C12	96	0.76	0.096	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.664	0.336
plate10	D01	96	0.094	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.051	0.949
plate10	D02	96	0.215	0.055	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.16	0.84
plate10	D03	96	0.342	0.045	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.297	0.703
plate10	D04	96	0.385	0.045	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.34	0.66
plate10	D05	96	0.401	0.049	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.352	0.648
plate10	D06	96	0.349	0.046	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.303	0.697
plate10	D07	96	0.402	0.052	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.35	0.65
plate10	D08	96	0.395	0.049	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.346	0.654
plate10	D09	96	0.338	0.042	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.296	0.704
plate10	D10	96	0.42	0.043	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.377	0.623
plate10	D11	96	0.406	0.042	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.364	0.636
plate10	D12	96	0.448	0.052	Ancestral Bacteria	Evolved Ciliates	5	TRUE	8			0.396	0.604
plate10	E01	96	0.429	0.045	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.384	0.616
plate10	E02	96	0.464	0.049	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.415	0.585
plate10	E03	96	0.222	0.054	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.168	0.832
plate10	E04	96	0.101	0.042	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.059	0.941
plate10	E05	96	0.1	0.054	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.046	0.954
plate10	E06	96	0.378	0.055	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.323	0.677
plate10	E07	96	0.122	0.05	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.072	0.928
plate10	E08	96	0.175	0.047	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.128	0.872
plate10	E09	96	0.253	0.048	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.205	0.795
plate10	E10	96	0.335	0.044	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.291	0.709
plate10	E11	96	0.106	0.045	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.061	0.939
plate10	E12	96	0.236	0.222	Evolved Bacteria	Evolved Ciliates	1	FALSE	8			0.014	0.986
plate10	F01	96	0.278	0.044	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.234	0.766
plate10	F02	96	0.127	0.055	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.072	0.928
plate10	F03	96	0.195	0.085	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.11	0.89
plate10	F04	96	0.133	0.049	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.084	0.916
plate10	F05	96	0.389	0.064	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.325	0.675
plate10	F06	96	0.214	0.092	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.122	0.878
plate10	F07	96	0.215	0.047	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.168	0.832
plate10	F08	96	0.066	0.043	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.023	0.977
plate10	F09	96	0.452	0.05	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.402	0.598
plate10	F10	96	0.246	0.399	Evolved Bacteria	Evolved Ciliates	1	FALSE	8			-0.153	1.153
plate10	F11	96	0.343	0.042	Evolved Bacteria	Evolved Ciliates	1	TRUE	8			0.301	0.699
plate10	F12	96	0.07	0.076	Evolved Bacteria	Evolved Ciliates	1	FALSE	8			-0.006	1.006
plate10	G01	96	0.205	0.078	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.127	0.873
plate10	G02	96	0.427	0.083	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.344	0.656
plate10	G03	96	0.368	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.325	0.675
plate10	G04	96	0.319	0.238	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			0.081	0.919
plate10	G05	96	0.354	0.053	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.301	0.699
plate10	G06	96	0.27	0.068	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.202	0.798
plate10	G07	96	0.193	0.068	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.125	0.875
plate10	G08	96	0.244	0.295	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.051	1.051
plate10	G09	96	0.389	0.058	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.331	0.669
plate10	G10	96	0.056	0.357	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.301	1.301
plate10	G11	96	0.236	0.279	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.043	1.043
plate10	G12	96	0.039	0.192	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.153	1.153
plate10	H01	96	0.512	0.117	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.395	0.605
plate10	H02	96	0.306	0.095	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.211	0.789
plate10	H03	96	0.19	0.174	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			0.016	0.984
plate10	H04	96	0.196	0.305	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.109	1.109
plate10	H05	96	0.202	0.264	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.062	1.062
plate10	H06	96	0.112	0.043	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.069	0.931
plate10	H07	96	0.199	0.042	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.157	0.843
plate10	H08	96	0.194	0.204	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.01	1.01
plate10	H09	96	0.189	0.041	Evolved Bacteria	Evolved Ciliates	3	TRUE	8			0.148	0.852
plate10	H10	96	0.194	0.218	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.024	1.024
plate10	H11	96	0.195	0.197	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			-0.002	1.002
plate10	H12	96	0.396	0.05	Evolved Bacteria	Evolved Ciliates	3	FALSE	8			0.346	0.654
plate11	A01	96	0.549	0.453	Evolved Bacteria	Evolved Ciliates	5	FALSE	8			0.096	0.904
plate11	A02	96	0.222	0.041	Evolved Bacteria	Evolved Ciliates	5	FALSE	8			0.181	0.819
plate11	A03	96	0.297	0.327	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			-0.03	1.03
plate11	A04	96	0.048	0.372	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			-0.324	1.324
plate11	A05	96	0.361	0.038	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.323	0.677
plate11	A06	96	0.172	0.117	Evolved Bacteria	Evolved Ciliates	5	FALSE	8			0.055	0.945
plate11	A07	96	0.509	0.046	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.463	0.537
plate11	A08	96	0.232	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.189	0.811
plate11	A09	96	0.163	0.044	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.119	0.881
plate11	A10	96	0.468	0.045	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.423	0.577
plate11	A11	96	0.043	0.053	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			-0.01	1.01
plate11	A12	96	0.429	0.574	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			-0.145	1.145
plate11	B01	96	0.161	0.117	Evolved Bacteria	Evolved Ciliates	5	FALSE	8			0.044	0.956
plate11	B02	96	0.332	0.406	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			-0.074	1.074
plate11	B03	96	0.223	0.046	Evolved Bacteria	Evolved Ciliates	5	FALSE	8			0.177	0.823
plate11	B04	96	0.395	0.052	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.343	0.657
plate11	B05	96	0.229	0.056	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.173	0.827
plate11	B06	96	0.07	0.055	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.015	0.985
plate11	B07	96	0.224	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.183	0.817
plate11	B08	96	0.478	0.048	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.43	0.57
plate11	B09	96	0.236	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.193	0.807
plate11	B10	96	0.199	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.158	0.842
plate11	B11	96	0.261	0.043	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.218	0.782
plate11	B12	96	0.215	0.041	Evolved Bacteria	Evolved Ciliates	5	TRUE	8			0.174	0.826
plate11	C01	96	0.599	0.508	Evolved Bacteria	Evolved Ciliates	1	FALSE	28			0.091	0.909
plate11	C02	96	0.602	0.393	Evolved Bacteria	Evolved Ciliates	1	FALSE	28			0.209	0.791
plate11	C03	96	0.917	0.057	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.86	0.14
plate11	C04	96	0.405	0.069	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.336	0.664
plate11	C05	96	0.432	0.042	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.39	0.61
plate11	C06	96	0.474	0.047	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.427	0.573
plate11	C07	96	0.365	0.044	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.321	0.679
plate11	C08	96	0.452	0.042	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.41	0.59
plate11	C09	96	0.431	0.046	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.385	0.615
plate11	C10	96	0.077	0.047	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.03	0.97
plate11	C11	96	0.381	0.048	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.333	0.667
plate11	C12	96	0.451	0.048	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.403	0.597
plate11	D01	96	0.458	0.043	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.415	0.585
plate11	D02	96	0.376	0.046	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.33	0.67
plate11	D03	96	0.321	0.038	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.283	0.717
plate11	D04	96	0.354	0.036	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.318	0.682
plate11	D05	96	0.446	0.041	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.405	0.595
plate11	D06	96	0.551	0.045	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.506	0.494
plate11	D07	96	0.325	0.051	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.274	0.726
plate11	D08	96	0.488	0.042	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.446	0.554
plate11	D09	96	0.425	0.052	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.373	0.627
plate11	D10	96	0.558	0.042	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.516	0.484
plate11	D11	96	0.448	0.043	Evolved Bacteria	Evolved Ciliates	1	TRUE	28			0.405	0.595
